time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Sun Mar 19 2017","Clear throughout the day.","clear-day","1489924357","1489967949","0.72","0","0","","0","","62.69","1489960800","43.59","1489993200","62.69","1489960800","43.59","1489993200","35.04","0.6","1025.48","1.52","7.88","1489946400","22","0.02","","","9.94","",,"1489924800","62.69","1489960800","36.69","1489924800","62.69","1489960800"
"Mon Mar 20 2017","Mostly cloudy in the morning.","partly-cloudy-day","1490010673","1490054396","0.75","0","0","","0","","80.93","1490047200","57.28","1490097600","80.93","1490047200","57.28","1490097600","46.18","0.59","1020.04","1.25","11.41","1490043600","206","0.29","","","9.83","",,"1489993200","80.93","1490047200","43.59","1489993200","80.93","1490047200"
"Tue Mar 21 2017","Light rain in the evening.","rain","1490096988","1490140843","0.78","0.0044","0.0517","1490140800","0.76","rain","83.15","1490130000","52.13","1490187600","83.7","1490130000","52.13","1490187600","58.02","0.75","1016.04","1.44","15.7","1490137200","276","0.32","","","9.48","",,"1490097600","83.15","1490130000","57.28","1490097600","83.7","1490130000"
"Wed Mar 22 2017","Mostly cloudy until afternoon.","partly-cloudy-day","1490183304","1490227290","0.81","0.0004","0.0026","1490162400","0.23","rain","62.52","1490220000","43.74","1490263200","62.52","1490220000","43.74","1490263200","41.09","0.62","1022.59","2.77","11.42","1490209200","17","0.3","","","9.61","",,"1490241600","62.52","1490220000","48.84","1490241600","62.52","1490220000"
"Thu Mar 23 2017","Mostly cloudy in the morning.","partly-cloudy-night","1490269619","1490313737","0.85","0","0.0003","1490248800","0","","74.37","1490302800","59.88","1490338800","74.37","1490302800","59.88","1490338800","39.58","0.48","1025.02","3.11","12.37","1490284800","133","0.2","","","9.76","",,"1490263200","74.37","1490302800","43.74","1490263200","74.37","1490302800"
"Fri Mar 24 2017","Mostly cloudy until evening.","partly-cloudy-day","1490355934","1490400184","0.88","0","0","","0","","74.14","1490385600","62.22","1490439600","74.14","1490385600","62.22","1490439600","52.7","0.61","1024","4.64","16.06","1490371200","157","0.7","","","9.74","",,"1490338800","74.14","1490385600","59.88","1490338800","74.14","1490385600"
"Sat Mar 25 2017","Rain starting in the evening.","rain","1490442250","1490486631","0.91","0.02","0.1177","1490500800","0.88","rain","73.58","1490468400","56.84","1490511600","73.58","1490468400","56.84","1490511600","55.33","0.74","1018.7","3.28","15.52","1490457600","162","0.66","","","9.05","",,"1490500800","73.58","1490468400","57.74","1490500800","73.58","1490468400"
"Sun Mar 26 2017","Mostly cloudy until evening.","partly-cloudy-day","1490528565","1490573078","0.95","0.0027","0.027","1490504400","0.76","rain","71.84","1490565600","57.25","1490590800","71.84","1490565600","57.25","1490590800","57.6","0.86","1016.08","2.02","12.66","1490558400","193","0.69","","","9.42","",,"1490511600","71.84","1490565600","56.84","1490511600","71.84","1490565600"
"Mon Mar 27 2017","Heavy rain in the evening and overnight.","rain","1490614881","1490659524","0.98","0.0269","0.2501","1490673600","0.85","rain","77.37","1490644800","56.79","1490698800","77.48","1490644800","56.79","1490698800","59.79","0.85","1013.77","1.76","11.81","1490641200","184","0.59","","","9.26","",,"1490590800","77.37","1490644800","57.25","1490590800","77.48","1490644800"
"Tue Mar 28 2017","Mostly cloudy until afternoon.","partly-cloudy-day","1490701196","1490745971","0.02","0.0122","0.2063","1490677200","0.82","rain","74.46","1490738400","53.34","1490781600","74.46","1490738400","53.34","1490781600","58.47","0.85","1014.54","0.35","6.38","1490727600","281","0.54","","","8.15","",,"1490698800","74.46","1490738400","56.79","1490698800","74.46","1490738400"
"Wed Mar 29 2017","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1490787512","1490832417","0.06","0","0","","0","","82.63","1490824800","65.05","1490871600","83.16","1490824800","65.05","1490871600","57.37","0.72","1014.61","0.99","7.82","1490821200","159","0.2","","","9.91","",,"1490781600","82.63","1490824800","53.34","1490781600","83.16","1490824800"
"Thu Mar 30 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1490873828","1490918864","0.1","0.0003","0.0055","1490918400","0.04","rain","75.8","1490900400","49.32","1490961600","75.82","1490900400","49.32","1490961600","58.63","0.7","1008.43","3.69","17.06","1490914800","181","0.49","","","9.9","",,"1490932800","75.8","1490900400","64.06","1490932800","75.82","1490900400"
"Fri Mar 31 2017","Partly cloudy until evening.","partly-cloudy-day","1490960145","1491005311","0.13","0.0073","0.1307","1490943600","0.82","rain","67.38","1490997600","47.13","1491044400","67.38","1490997600","47.13","1491044400","50.42","0.76","1010.15","2.11","13.18","1490940000","268","0.41","","","9.85","",,"1490961600","67.38","1490997600","49.32","1490961600","67.38","1490997600"
"Sat Apr 01 2017","Partly cloudy in the morning.","partly-cloudy-day","1491046461","1491091757","0.17","0","0","","0","","68.87","1491084000","44.61","1491134400","68.87","1491084000","44.61","1491134400","47.86","0.73","1018.58","1.68","8.53","1491058800","10","0.1","","","9.97","",,"1491044400","68.87","1491084000","47.13","1491044400","68.87","1491084000"
"Sun Apr 02 2017","Partly cloudy starting in the evening.","partly-cloudy-night","1491132778","1491178204","0.21","0","0","","0","","81.27","1491166800","59.91","1491220800","81.27","1491166800","60.13","1491220800","48.31","0.62","1016.11","1.08","10.19","1491170400","118","0.11","","","9.82","",,"1491134400","81.27","1491166800","44.61","1491134400","81.27","1491166800"
"Mon Apr 03 2017","Heavy rain in the morning.","rain","1491219096","1491264651","0.25","0.0582","0.3071","1491217200","0.94","rain","72.29","1491256800","53.85","1491307200","72.29","1491256800","53.85","1491307200","58.01","0.79","1006.75","1.78","16.56","1491235200","200","0.73","","","8.02","",,"1491231600","72.29","1491256800","59.24","1491231600","72.29","1491256800"
"Tue Apr 04 2017","Clear throughout the day.","clear-day","1491305413","1491351097","0.28","0.0003","0.0065","1491289200","0.04","rain","80.72","1491343200","57.44","1491390000","80.72","1491343200","57.44","1491390000","54.77","0.67","1009.04","1.16","9.55","1491325200","237","0.16","","","9.95","",,"1491307200","80.72","1491343200","53.85","1491307200","80.72","1491343200"
"Wed Apr 05 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1491391731","1491437544","0.32","0.0019","0.0261","1491429600","0.35","rain","79.7","1491429600","45.91","1491480000","81.36","1491422400","41.95","1491480000","55.85","0.69","1005.3","2.73","22.94","1491436800","228","0.53","","","9.84","",,"1491451200","79.7","1491429600","55.97","1491451200","81.36","1491422400"
"Thu Apr 06 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1491478050","1491523991","0.35","0.0011","0.0076","1491476400","0.34","rain","57.15","1491519600","38.78","1491559200","57.15","1491519600","38.78","1491559200","38.74","0.65","1012.57","5.52","18.2","1491462000","281","0.91","","","9.68","",,"1491480000","57.15","1491519600","41.95","1491480000","57.15","1491519600"
"Fri Apr 07 2017","Clear throughout the day.","clear-day","1491564368","1491610438","0.39","0.0001","0.0016","1491544800","0.04","rain","64.32","1491598800","36.41","1491645600","64.32","1491598800","36.41","1491645600","34","0.54","1019.18","2.39","13.95","1491584400","309","0.02","","","9.96","",,"1491559200","64.32","1491598800","38.78","1491559200","64.32","1491598800"
"Sat Apr 08 2017","Clear throughout the day.","clear-day","1491650688","1491696885","0.42","0","0","","0","","70.2","1491685200","42.24","1491735600","70.2","1491685200","42.24","1491735600","34.83","0.55","1019.7","0.26","6.53","1491674400","312","0.03","","","9.96","",,"1491645600","70.2","1491685200","36.41","1491645600","70.2","1491685200"
"Sun Apr 09 2017","Clear throughout the day.","clear-day","1491737008","1491783332","0.45","0.0002","0.0046","1491764400","0.04","rain","78.5","1491771600","52.32","1491822000","78.5","1491771600","52.32","1491822000","39.6","0.5","1018.63","1.86","10.51","1491771600","176","0.02","","","9.92","",,"1491735600","78.5","1491771600","42.24","1491735600","78.5","1491771600"
"Mon Apr 10 2017","Clear throughout the day.","clear-day","1491823328","1491869780","0.48","0","0","","0","","79.76","1491858000","56.91","1491904800","79.76","1491858000","56.91","1491904800","47.53","0.53","1021.22","1.73","12.86","1491847200","195","0.03","","","9.84","",,"1491822000","79.76","1491858000","52.32","1491822000","79.76","1491858000"
"Tue Apr 11 2017","Partly cloudy throughout the day.","partly-cloudy-day","1491909649","1491956227","0.52","0","0","","0","","79.46","1491937200","59.94","1491998400","79.46","1491937200","59.94","1491998400","55.29","0.65","1022.46","0.83","10.09","1491933600","239","0.41","","","9.75","",,"1491904800","79.46","1491937200","56.91","1491904800","79.46","1491937200"
"Wed Apr 12 2017","Partly cloudy in the morning.","partly-cloudy-night","1491995971","1492042675","0.55","0","0","","0","","80.8","1492030800","51.68","1492081200","80.8","1492030800","51.68","1492081200","53.68","0.59","1023.76","1.38","8.12","1491976800","18","0.24","","","9.87","",,"1491998400","80.8","1492030800","59.94","1491998400","80.8","1492030800"
"Thu Apr 13 2017","Clear throughout the day.","clear-day","1492082293","1492129122","0.58","0","0","","0","","85.13","1492117200","54.58","1492167600","85.13","1492117200","54.58","1492167600","49.84","0.55","1023.04","0.15","5.63","1492106400","334","0.05","","","9.63","",,"1492081200","85.13","1492117200","51.68","1492081200","85.13","1492117200"
"Fri Apr 14 2017","Partly cloudy until evening.","partly-cloudy-day","1492168616","1492215570","0.61","0","0.0002","1492192800","0","","84.73","1492192800","59.14","1492250400","84.73","1492192800","59.14","1492250400","54.77","0.62","1022.1","0.75","7.59","1492200000","171","0.29","","","9.22","",,"1492167600","84.73","1492192800","54.58","1492167600","84.73","1492192800"
"Sat Apr 15 2017","Partly cloudy starting in the afternoon.","partly-cloudy-day","1492254939","1492302018","0.64","0","0","","0","","81.82","1492290000","62.16","1492344000","81.82","1492290000","62.16","1492344000","55.99","0.61","1022.51","1.55","11.65","1492286400","175","0.21","","","9.78","",,"1492250400","81.82","1492290000","59.14","1492250400","81.82","1492290000"
"Sun Apr 16 2017","Partly cloudy until evening.","partly-cloudy-day","1492341264","1492388466","0.67","0","0","","0","","82.02","1492376400","61.4","1492426800","82.02","1492376400","61.4","1492426800","55.84","0.61","1020.94","1.75","12.59","1492365600","206","0.35","","","9.74","",,"1492344000","82.02","1492376400","62.16","1492344000","82.02","1492376400"
"Mon Apr 17 2017","Rain starting in the evening.","rain","1492427589","1492474914","0.7","0.0123","0.1361","1492484400","0.77","rain","81.33","1492459200","63.63","1492513200","82.39","1492459200","64.14","1492513200","60.52","0.74","1018.27","0.81","9.2","1492455600","236","0.8","","","9.49","",,"1492426800","81.33","1492459200","61.4","1492426800","82.39","1492459200"
"Tue Apr 18 2017","Rain in the morning.","rain","1492513915","1492561362","0.73","0.0057","0.0597","1492524000","0.71","rain","81.87","1492545600","64.16","1492603200","82.42","1492545600","64.48","1492603200","62.77","0.78","1019.16","0.94","9.58","1492545600","186","0.76","","","9.53","",,"1492513200","81.87","1492545600","64.14","1492513200","82.42","1492545600"
"Wed Apr 19 2017","Partly cloudy throughout the day.","partly-cloudy-day","1492600241","1492647811","0.76","0.0034","0.0588","1492635600","0.42","rain","81.1","1492628400","62.31","1492682400","82.34","1492628400","62.63","1492682400","63.42","0.77","1021.31","1.23","7.56","1492610400","144","0.52","","","9.72","",,"1492603200","81.1","1492628400","64.48","1492603200","82.34","1492628400"
"Thu Apr 20 2017","Partly cloudy throughout the day.","partly-cloudy-day","1492686569","1492734259","0.79","0.0012","0.0125","1492714800","0.2","rain","83.36","1492722000","62.85","1492772400","84.3","1492722000","63.02","1492772400","62.35","0.73","1018.97","0.83","7.68","1492711200","211","0.34","","","9.75","",,"1492682400","83.36","1492722000","62.63","1492682400","84.3","1492722000"
"Fri Apr 21 2017","Rain in the afternoon.","rain","1492772897","1492820708","0.83","0.0055","0.0668","1492797600","0.64","rain","82.32","1492808400","65.14","1492851600","84.37","1492808400","65.38","1492858800","63.75","0.77","1013.81","0.74","10.1","1492815600","222","0.61","","","9.77","",,"1492772400","82.32","1492808400","63.02","1492772400","84.37","1492808400"
"Sat Apr 22 2017","Rain in the morning and evening.","rain","1492859226","1492907157","0.86","0.0322","0.1354","1492873200","0.96","rain","76.8","1492891200","53.62","1492952400","77.38","1492891200","53.62","1492952400","62.42","0.86","1010.36","0.96","9.38","1492902000","193","0.79","","","8.69","",,"1492909200","76.8","1492891200","61.44","1492909200","77.38","1492891200"
"Sun Apr 23 2017","Overcast throughout the day.","cloudy","1492945556","1492993605","0.9","0.0029","0.0111","1492938000","0.89","rain","57.04","1492977600","51.06","1493006400","57.04","1492977600","51.06","1493006400","53.31","0.93","1009.3","1.57","8.42","1492984800","313","0.98","","","7.09","",,"1493006400","61.35","1492923600","51.06","1493006400","61.71","1492923600"
"Mon Apr 24 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1493031887","1493080054","0.93","0.0008","0.0089","1493013600","0.7","rain","65.18","1493064000","49.73","1493118000","65.18","1493064000","49.73","1493118000","53.97","0.88","1009.03","0.75","6.81","1493053200","335","0.88","","","9.22","",,"1493010000","65.18","1493064000","51.32","1493010000","65.18","1493064000"
"Tue Apr 25 2017","Foggy in the morning.","fog","1493118219","1493166503","0.97","0.0001","0.0006","1493125200","0.06","rain","77.21","1493157600","57.46","1493204400","77.21","1493157600","57.46","1493204400","55.62","0.8","1007.69","0.29","5.74","1493150400","214","0.35","","","7.17","",,"1493118000","77.21","1493157600","49.73","1493118000","77.21","1493157600"
"Wed Apr 26 2017","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1493204552","1493252952","0.02","0","0","","0","","79.51","1493240400","62.13","1493294400","79.73","1493240400","62.56","1493294400","59.13","0.72","1005.88","2.34","11.53","1493240400","168","0.11","","","9.94","",,"1493204400","79.51","1493240400","57.46","1493204400","79.73","1493240400"
"Thu Apr 27 2017","Heavy rain in the morning.","rain","1493290886","1493339402","0.05","0.027","0.2966","1493280000","0.96","rain","73.92","1493326800","55.41","1493373600","73.92","1493326800","55.41","1493373600","59.71","0.78","1007.3","1.87","11.8","1493272800","246","0.51","","","9.51","",,"1493352000","73.92","1493326800","57.3","1493352000","73.92","1493326800"
"Fri Apr 28 2017","Mostly cloudy until evening.","partly-cloudy-day","1493377221","1493425851","0.08","0","0","","0","","82.9","1493420400","68.71","1493463600","86.39","1493420400","69.54","1493463600","63.36","0.8","1012.73","1.92","12.43","1493406000","170","0.52","","","9.84","",,"1493373600","82.9","1493420400","55.41","1493373600","86.39","1493420400"
"Sat Apr 29 2017","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1493463557","1493512300","0.12","0","0","","0","","86.27","1493492400","71.08","1493550000","90.2","1493492400","71.83","1493550000","67.36","0.7","1015","3.25","16.29","1493488800","174","0.18","","","9.86","",,"1493463600","86.27","1493492400","69.54","1493463600","90.2","1493492400"
"Sun Apr 30 2017","Rain starting in the afternoon.","rain","1493549895","1493598749","0.16","0.0123","0.1895","1493586000","0.94","rain","80.28","1493575200","55.94","1493640000","82.54","1493575200","55.94","1493640000","65.56","0.81","1012.49","3.66","17.55","1493575200","162","0.59","","","9.58","",,"1493596800","80.28","1493575200","66.91","1493596800","82.54","1493575200"
"Mon May 01 2017","Rain in the morning.","rain","1493636233","1493685199","0.2","0.014","0.1414","1493632800","0.96","rain","74.04","1493672400","46.03","1493722800","74.04","1493672400","46.03","1493722800","51.56","0.67","1010.3","3.64","20.59","1493665200","232","0.37","","","9.66","",,"1493697600","74.04","1493672400","54.27","1493697600","74.04","1493672400"
"Tue May 02 2017","Clear throughout the day.","clear-day","1493722572","1493771648","0.23","0","0.0003","1493719200","0","","78.68","1493762400","50.04","1493809200","78.68","1493762400","50.04","1493809200","46.52","0.61","1015.86","1.1","9.48","1493758800","262","0.02","","","9.89","",,"1493722800","78.68","1493762400","46.03","1493722800","78.68","1493762400"
"Wed May 03 2017","Rain overnight.","rain","1493808913","1493858097","0.27","0.0001","0.0011","1493870400","0.08","rain","81.51","1493841600","59.56","1493888400","81.51","1493841600","59.56","1493888400","54.15","0.67","1014.67","1.02","9.47","1493870400","159","0.21","","","9.7","",,"1493809200","81.51","1493841600","50.04","1493809200","81.51","1493841600"
"Thu May 04 2017","Rain starting in the afternoon.","rain","1493895254","1493944546","0.3","0.0286","0.1738","1493935200","0.95","rain","64.26","1493924400","49.63","1493989200","64.7","1493924400","49.63","1493989200","57.63","0.91","1004.62","1.69","11.4","1493884800","189","0.97","","","8.97","",,"1493956800","65.76","1493874000","52.41","1493956800","65.91","1493874000"
"Fri May 05 2017","Rain starting in the afternoon, continuing until evening.","rain","1493981597","1494030995","0.34","0.0164","0.0584","1493964000","0.95","rain","51.56","1494003600","40.92","1494068400","51.56","1494003600","40.92","1494068400","48.23","0.94","1003.63","2.09","9.93","1494010800","281","0.92","","","7.31","",,"1494043200","51.6","1493960400","45.86","1494043200","51.6","1493960400"
"Sat May 06 2017","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1494067941","1494117445","0.37","0.001","0.0157","1494050400","0.13","rain","74.61","1494100800","45.3","1494154800","74.61","1494100800","45.3","1494154800","48.02","0.74","1009.69","1.95","18.79","1494104400","266","0.32","","","9.71","",,"1494068400","74.61","1494100800","40.92","1494068400","74.61","1494100800"
"Sun May 07 2017","Clear throughout the day.","clear-day","1494154287","1494203893","0.4","0.0001","0.0003","1494136800","0.04","rain","70.81","1494194400","46.57","1494241200","70.81","1494194400","46.57","1494241200","45.85","0.66","1016.26","0.45","7.35","1494190800","349","0.12","","","9.69","",,"1494154800","70.81","1494194400","45.3","1494154800","70.81","1494194400"
"Mon May 08 2017","Clear throughout the day.","clear-day","1494240633","1494290342","0.43","0","0.0002","1494252000","0","","79.72","1494280800","54.24","1494327600","79.72","1494280800","54.24","1494327600","51.82","0.69","1018.37","0.22","5.1","1494270000","264","0.01","","","9.94","",,"1494241200","79.72","1494280800","46.57","1494241200","79.72","1494280800"
"Tue May 09 2017","Partly cloudy in the afternoon.","partly-cloudy-day","1494326981","1494376791","0.46","0","0","","0","","83.72","1494363600","57.7","1494414000","84.12","1494363600","57.7","1494414000","57.86","0.69","1016.85","1.29","10.17","1494356400","260","0.07","","","9.94","",,"1494327600","83.72","1494363600","54.24","1494327600","84.12","1494363600"
"Wed May 10 2017","Clear throughout the day.","clear-day","1494413330","1494463239","0.51","0","0","","0","","85.42","1494453600","63.15","1494489600","86.33","1494450000","63.43","1494489600","61.3","0.72","1016.38","0.97","8.47","1494446400","237","0.05","","","9.63","",,"1494414000","85.42","1494453600","57.7","1494414000","86.33","1494450000"
"Thu May 11 2017","Partly cloudy throughout the day.","partly-cloudy-day","1494499681","1494549688","0.53","0","0.001","1494514800","0","","83.29","1494532800","66.51","1494586800","85.47","1494532800","67.13","1494586800","63.93","0.74","1013.64","1.55","9.74","1494525600","242","0.38","","","9.99","",,"1494489600","83.29","1494532800","63.43","1494489600","85.47","1494532800"
"Fri May 12 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1494586032","1494636136","0.56","0.0002","0.0025","1494568800","0.04","rain","74.21","1494619200","62.15","1494676800","74.53","1494608400","62.36","1494676800","63.55","0.8","1008.94","0.31","4.79","1494608400","289","0.8","","","9.77","",,"1494648000","74.21","1494619200","66.42","1494648000","74.53","1494608400"
"Sat May 13 2017","Mostly cloudy until afternoon.","partly-cloudy-day","1494672385","1494722584","0.59","0.002","0.0139","1494673200","0.26","rain","76.47","1494712800","50.29","1494759600","76.47","1494712800","50.29","1494759600","57.29","0.73","1009.56","2.43","10.75","1494698400","20","0.65","","","9.8","",,"1494734400","76.47","1494712800","60.17","1494734400","76.47","1494712800"
"Sun May 14 2017","Clear throughout the day.","clear-day","1494758740","1494809031","0.62","0.0001","0.0032","1494741600","0.05","rain","83.98","1494795600","56.94","1494846000","83.98","1494795600","56.94","1494846000","54.74","0.65","1014.35","0.34","6.87","1494777600","115","0.02","","","9.93","",,"1494759600","83.98","1494795600","50.29","1494759600","83.98","1494795600"
"Mon May 15 2017","Clear throughout the day.","clear-day","1494845096","1494895478","0.65","0","0","","0","","86.89","1494882000","58.46","1494932400","86.93","1494882000","58.46","1494932400","59.58","0.68","1015.45","0.23","5.77","1494867600","198","0.03","","","9.9","",,"1494846000","86.89","1494882000","56.94","1494846000","86.93","1494882000"
"Tue May 16 2017","Clear throughout the day.","clear-day","1494931453","1494981925","0.68","0","0","","0","","87.81","1494968400","66.82","1495018800","88.33","1494968400","67.01","1495018800","61.1","0.67","1015.88","0.99","8.98","1494961200","189","0.04","","","9.7","",,"1494932400","87.81","1494968400","58.46","1494932400","88.33","1494968400"
"Wed May 17 2017","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1495017812","1495068372","0.71","0","0","","0","","87.59","1495051200","70.98","1495105200","90.35","1495051200","72","1495105200","64.76","0.65","1014.47","2.43","12.77","1495058400","176","0.17","","","9.96","",,"1495018800","87.59","1495051200","67.01","1495018800","90.35","1495051200"
"Thu May 18 2017","Mostly cloudy until evening.","partly-cloudy-day","1495104172","1495154818","0.74","0.0019","0.0131","1495144800","0.23","rain","81.69","1495137600","69.71","1495173600","85.4","1495137600","70.78","1495173600","69.25","0.81","1016.13","1.14","10.58","1495126800","183","0.52","","","9.9","",,"1495166400","81.69","1495137600","71.83","1495166400","85.4","1495137600"
"Fri May 19 2017","Partly cloudy throughout the day.","partly-cloudy-day","1495190534","1495241263","0.78","0.0001","0.0006","1495238400","0.04","rain","89.16","1495231200","70.21","1495274400","93.13","1495231200","70.94","1495274400","68.32","0.73","1016.18","1.25","8.71","1495216800","190","0.44","","","9.87","",,"1495173600","89.16","1495231200","70.78","1495173600","93.13","1495231200"
"Sat May 20 2017","Heavy rain in the evening.","rain","1495276897","1495327709","0.81","0.0391","0.4807","1495324800","0.85","rain","88.52","1495310400","65.5","1495364400","93.35","1495310400","66.3","1495364400","67.27","0.76","1015.84","1.63","11.65","1495321200","159","0.42","","","9.42","",,"1495339200","88.52","1495310400","68.18","1495339200","93.35","1495310400"
"Sun May 21 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1495363261","1495414153","0.85","0.0024","0.0242","1495422000","0.19","rain","79.69","1495400400","64.48","1495458000","82.71","1495400400","64.51","1495458000","67.51","0.89","1017.52","0.61","4.63","1495393200","198","0.63","","","9.82","",,"1495364400","79.69","1495400400","66.3","1495364400","82.71","1495400400"
"Mon May 22 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1495449627","1495500597","0.88","0.0011","0.0128","1495512000","0.7","rain","77.76","1495483200","65.24","1495526400","78.01","1495483200","65.96","1495526400","62.42","0.78","1016.44","0.88","8.56","1495465200","36","0.62","","","9.65","",,"1495458000","77.76","1495483200","64.51","1495458000","78.01","1495483200"
"Tue May 23 2017","Rain in the morning.","rain","1495535995","1495587041","0.92","0.0178","0.0994","1495526400","0.81","rain","76.75","1495569600","62.12","1495623600","77.29","1495569600","62.53","1495623600","64.82","0.86","1006.88","0.64","5.92","1495555200","243","0.89","","","9.31","",,"1495526400","76.75","1495569600","65.96","1495526400","77.29","1495569600"
"Wed May 24 2017","Heavy rain in the morning and evening.","rain","1495622364","1495673484","0.96","0.0247","0.2484","1495623600","0.91","rain","66.95","1495659600","53.1","1495710000","67.17","1495638000","53.1","1495710000","59.05","0.86","1000.37","1.71","17.47","1495641600","257","0.89","","","9.44","",,"1495684800","66.95","1495659600","56.09","1495684800","67.17","1495638000"
"Thu May 25 2017","Partly cloudy until evening.","partly-cloudy-day","1495708734","1495759926","0.99","0.0054","0.072","1495692000","0.9","rain","73.17","1495749600","53.4","1495792800","73.17","1495749600","53.4","1495792800","53.93","0.77","1007.71","2.22","12.21","1495735200","263","0.51","","","9.85","",,"1495710000","73.17","1495749600","53.1","1495710000","73.17","1495749600"
"Fri May 26 2017","Partly cloudy in the morning.","partly-cloudy-day","1495795106","1495846368","0.04","0.0002","0.0007","1495843200","0.03","rain","84.71","1495832400","66.35","1495882800","86.3","1495832400","66.79","1495882800","59.27","0.72","1014.04","1.48","11.55","1495836000","205","0.15","","","10","",,"1495792800","84.71","1495832400","53.4","1495792800","86.3","1495832400"
"Sat May 27 2017","Heavy rain overnight.","rain","1495881480","1495932809","0.07","0.0037","0.0856","1495944000","0.63","rain","82.64","1495908000","63.66","1495962000","87.75","1495926000","64.22","1495962000","67.54","0.79","1013.94","1.37","11.4","1495908000","208","0.64","","","9.89","",,"1495882800","82.64","1495908000","66.79","1495882800","87.75","1495926000"
"Sun May 28 2017","Mostly cloudy until evening.","partly-cloudy-day","1495967855","1496019249","0.11","0.0691","0.5299","1495958400","0.96","rain","82.17","1496005200","67","1496037600","84.81","1496005200","67.71","1496037600","65.03","0.82","1012.89","1.19","9.85","1495987200","235","0.54","","","9.13","",,"1495962000","82.17","1496005200","64.22","1495962000","84.81","1496005200"
"Mon May 29 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1496054232","1496105688","0.15","0.0028","0.013","1496084400","0.49","rain","79.11","1496084400","63.01","1496142000","79.99","1496084400","63.5","1496142000","66.51","0.87","1015.41","0.15","8.68","1496098800","244","0.67","","","9.72","",,"1496116800","79.11","1496084400","66.47","1496116800","79.99","1496084400"
"Tue May 30 2017","Partly cloudy overnight.","partly-cloudy-night","1496140610","1496192127","0.18","0.0002","0.0033","1496124000","0.08","rain","84.7","1496174400","62.74","1496221200","85.2","1496174400","63.12","1496221200","64.13","0.79","1018.31","0.24","6.17","1496181600","214","0.36","","","9.76","",,"1496142000","84.7","1496174400","63.5","1496142000","85.2","1496174400"
"Wed May 31 2017","Partly cloudy until evening.","partly-cloudy-day","1496226990","1496278564","0.22","0","0","","0","","84.4","1496264400","61.88","1496314800","86.27","1496264400","62.25","1496314800","63.78","0.75","1018.46","0.46","4.55","1496246400","256","0.35","","","9.39","",,"1496221200","84.4","1496264400","63.12","1496221200","86.27","1496264400"
"Thu Jun 01 2017","Partly cloudy starting in the afternoon.","partly-cloudy-day","1496313372","1496365001","0.25","0","0","","0","","84.61","1496343600","66.66","1496401200","85.28","1496343600","67.43","1496401200","64.15","0.76","1018.06","0.18","2.77","1496332800","161","0.18","","","9.95","",,"1496314800","84.61","1496343600","62.25","1496314800","85.28","1496343600"
"Fri Jun 02 2017","Partly cloudy throughout the day.","partly-cloudy-day","1496399755","1496451437","0.29","0.0003","0.0055","1496462400","0.05","rain","85.28","1496433600","65.99","1496487600","87.12","1496430000","66.76","1496487600","66.92","0.76","1017.07","0.19","4.03","1496422800","120","0.44","","","9.93","",,"1496401200","85.28","1496433600","67.43","1496401200","87.12","1496430000"
"Sat Jun 03 2017","Mostly cloudy throughout the day.","partly-cloudy-day","1496486139","1496537872","0.32","0.0012","0.0278","1496494800","0.12","rain","87.88","1496523600","70.59","1496570400","90.11","1496523600","71.74","1496570400","66.79","0.74","1016.09","0.51","6.3","1496509200","119","0.48","","","9.4","",,"1496487600","87.88","1496523600","66.76","1496487600","90.11","1496523600"
"Sun Jun 04 2017","Rain starting in the evening.","rain","1496572525","1496624305","0.35","0.0188","0.1294","1496631600","0.84","rain","84.94","1496613600","70.43","1496649600","89.71","1496613600","71.72","1496649600","70","0.84","1013.03","0.62","5.31","1496610000","196","0.73","","","9.76","",,"1496635200","84.94","1496613600","71.74","1496570400","89.71","1496613600"
