time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Tue Jul 18 2017","Humid throughout the day and partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",1500374903,1500426026,0.82,0.0004,0.0052,1500415200,0.04,"rain",91.1,1500411600,71.09,1500462000,100.11,1500411600,72.39,1500462000,71.68,0.78,1017.83,0.18,2.99,1500408000,212,0.1,,,9.86,,68.67,1500375600,91.1,1500411600,69.71,1500375600,100.11,1500411600
"Sun Jul 23 2017","Heavy rain overnight.","rain",1500807112,1500857848,0.01,0.0017,0.0218,1500854400,0.22,"rain",92.05,1500843600,70.69,1500886800,103.68,1500843600,71.84,1500886800,74.61,0.79,1012.48,0.71,6.2,1500850800,232,0.23,,,9.67,,74.57,1500807600,92.05,1500843600,76.19,1500807600,103.68,1500843600
"Mon Jul 24 2017","Rain in the morning.","rain",1500893556,1500944208,0.05,0.0185,0.244,1500883200,0.92,"rain",90.8,1500926400,70.46,1500980400,102.92,1500926400,71.69,1500980400,72.36,0.83,1013.85,0.04,7.66,1500879600,105,0.46,,,9.39,,70.69,1500886800,90.8,1500926400,71.84,1500886800,102.92,1500926400
"Sun Jul 30 2017","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",1501412221,1501462337,0.25,0,0.0003,1501394400,0,,85.88,1501448400,63.4,1501498800,89.02,1501448400,63.82,1501498800,65.58,0.73,1015.75,1.3,6.97,1501448400,37,0.12,,,9.97,,64.92,1501412400,85.88,1501448400,65.41,1501412400,89.02,1501448400
"Sat Jul 22 2017","Humid throughout the day and partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",1500720670,1500771487,0.97,0.0003,0.0028,1500760800,0.07,"rain",94.35,1500753600,74.57,1500807600,107.2,1500753600,76.19,1500807600,75.31,0.78,1014.14,0.43,4.95,1500760800,219,0.13,,,9.44,,74.28,1500721200,94.35,1500753600,75.9,1500721200,107.2,1500753600
"Sat Jul 29 2017","Mostly cloudy until afternoon.","partly-cloudy-day",1501325776,1501375986,0.22,0.0002,0.0014,1501304400,0.12,"rain",84.07,1501354800,64.92,1501412400,87.11,1501354800,65.41,1501412400,68.51,0.79,1011.12,1.87,11.47,1501358400,18,0.33,,,9.71,,69.47,1501387200,84.07,1501354800,69.92,1501387200,87.11,1501354800
"Fri Jul 28 2017","Heavy rain until afternoon.","rain",1501239332,1501289633,0.19,0.0943,0.6296,1501254000,0.97,"rain",78.34,1501282800,71.22,1501326000,81.34,1501282800,72.53,1501326000,73.67,0.92,1010.77,1.06,9.69,1501272000,238,0.9,,,8.22,,72.65,1501250400,78.51,1501218000,74.09,1501250400,81.52,1501218000
"Fri Jul 07 2017","Rain in the morning.","rain",1499424100,1499475879,0.45,0.0093,0.1563,1499425200,0.81,"rain",88.06,1499461200,72.22,1499500800,96.47,1499457600,73.65,1499500800,72.44,0.82,1016.31,0.89,8.78,1499454000,270,0.42,,,9.74,,71.24,1499410800,88.06,1499461200,72.48,1499410800,96.47,1499457600
"Sun Jul 16 2017","Mostly cloudy until evening and humid throughout the day.","partly-cloudy-day",1500202024,1500253286,0.75,0.0015,0.0077,1500181200,0.11,"rain",88.45,1500238800,71.29,1500289200,97.61,1500238800,72.61,1500289200,72.05,0.83,1014.95,0.07,3.91,1500238800,329,0.59,,,7.93,,69.85,1500199200,88.45,1500238800,71.08,1500199200,97.61,1500238800
"Fri Jul 14 2017","Humid throughout the day and partly cloudy starting in the afternoon.","partly-cloudy-day",1500029146,1500080540,0.68,0.0009,0.0105,1500076800,0.08,"rain",92.2,1500066000,72.47,1500116400,101.64,1500066000,73.85,1500116400,73.22,0.78,1019.48,0.5,5.58,1500058800,234,0.36,,,9.76,,72.54,1500030000,92.2,1500066000,73.96,1500030000,101.64,1500066000
"Tue Jul 25 2017","Humid throughout the day and partly cloudy starting in the afternoon.","partly-cloudy-day",1500979999,1501030567,0.09,0.004,0.057,1501027200,0.43,"rain",91.99,1501016400,72.79,1501066800,103.75,1501016400,74.25,1501066800,72.84,0.81,1017.87,0.24,6.58,1501023600,181,0.28,,,9.04,,70.46,1500980400,91.99,1501016400,71.69,1500980400,103.75,1501016400
"Wed Aug 02 2017","Partly cloudy until evening.","partly-cloudy-day",1501671557,1501721383,0.34,0,0,,0,,86.74,1501696800,65.67,1501758000,90.08,1501696800,66.4,1501758000,68.29,0.77,1017.78,0.54,5.72,1501704000,170,0.27,,,9.93,,69.95,1501732800,86.74,1501696800,70.86,1501732800,90.08,1501696800
"Wed Jul 12 2017","Humid throughout the day and partly cloudy until evening.","partly-cloudy-day",1499856272,1499907788,0.61,0.0003,0.002,1499896800,0.07,"rain",90.11,1499889600,73.14,1499943600,100.28,1499889600,74.6,1499943600,72.98,0.77,1019.08,0.74,6.7,1499882400,203,0.23,,,9.87,,71.81,1499857200,90.11,1499889600,73.04,1499857200,100.28,1499889600
"Mon Jul 17 2017","Light rain in the afternoon.","rain",1500288463,1500339657,0.79,0.0038,0.0524,1500321600,0.34,"rain",89.5,1500328800,68.67,1500375600,98.84,1500328800,69.71,1500375600,72.8,0.81,1014.72,0.19,4.74,1500318000,107,0.38,,,9.11,,71.29,1500289200,89.5,1500328800,72.61,1500289200,98.84,1500328800
"Mon Jul 31 2017","Partly cloudy in the evening.","partly-cloudy-day",1501498667,1501548687,0.28,0,0,,0,,87.23,1501538400,65.07,1501578000,88.91,1501538400,65.65,1501578000,64.59,0.71,1018.34,0.35,6.04,1501516800,107,0.11,,,9.94,,63.4,1501498800,87.23,1501538400,63.82,1501498800,88.91,1501538400
