time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Fri Aug 18 2017","Humid throughout the day and mostly cloudy until afternoon.","partly-cloudy-day",1503054688,1503102777,0.89,0.0016,0.0165,1503039600,0.37,"rain",88.4,1503090000,66.24,1503140400,92.98,1503082800,67.06,1503140400,71.17,0.77,1014.84,1.35,8.98,1503079200,276,0.49,,,9.75,,70.71,1503115200,88.4,1503090000,71.72,1503115200,92.98,1503082800
"Sun Aug 06 2017","Rain starting in the afternoon, continuing until evening.","rain",1502017340,1502066760,0.46,0.0084,0.0982,1502053200,0.85,"rain",87.59,1502046000,73.86,1502110800,95.71,1502046000,75.42,1502110800,68.09,0.8,1015.2,1.26,11.47,1502053200,172,0.39,,,9.76,,63.73,1502013600,87.59,1502046000,63.95,1502010000,95.71,1502046000
"Tue Aug 15 2017","Humid throughout the day and mostly cloudy until evening.","partly-cloudy-day",1502795352,1502843787,0.78,0.002,0.0187,1502838000,0.35,"rain",88.43,1502830800,72.42,1502863200,99.23,1502830800,73.83,1502863200,74.16,0.88,1013.71,0.43,5.49,1502827200,251,0.61,,,9.76,,73.55,1502856000,88.43,1502830800,75.03,1502856000,99.23,1502830800
"Mon Aug 21 2017","Humid throughout the day.","clear-day",1503314023,1503361759,0,0,0,,0,,91.7,1503349200,70.18,1503399600,100.39,1503334800,71.36,1503399600,71.31,0.77,1019.79,0.24,2.61,1503349200,116,0.07,,,9.43,,70.01,1503313200,91.7,1503349200,71.14,1503313200,100.39,1503334800
"Sat Aug 19 2017","Partly cloudy until afternoon and humid throughout the day.","partly-cloudy-day",1503141133,1503189106,0.93,0.0001,0.0018,1503122400,0.04,"rain",89.9,1503176400,70.45,1503226800,96.08,1503169200,71.59,1503226800,69.38,0.78,1015.02,0.04,3.85,1503165600,203,0.11,,,9.53,,66.24,1503140400,89.9,1503176400,67.06,1503140400,96.08,1503169200
"Wed Sep 06 2017","Partly cloudy in the morning.","partly-cloudy-day",1504697120,1504742882,0.51,0.0001,0.0006,1504674000,0.07,"rain",73.43,1504728000,48.61,1504785600,73.43,1504728000,48.61,1504785600,53.8,0.72,1015.89,1.25,10.26,1504717200,337,0.23,,,9.55,,54.08,1504756800,73.43,1504728000,54.08,1504756800,73.43,1504728000
"Tue Aug 29 2017","Partly cloudy throughout the day.","partly-cloudy-day",1504005576,1504052341,0.26,0,0,,0,,84.45,1504040400,69.46,1504090800,87.57,1504040400,70.43,1504090800,65.67,0.78,1014.9,0.52,4.88,1504036800,81,0.24,,,8.74,,62.78,1504004400,84.45,1504040400,63.23,1504004400,87.57,1504040400
"Sun Aug 13 2017","Humid and partly cloudy throughout the day.","partly-cloudy-day",1502622461,1502671122,0.7,0,0,,0,,86.46,1502658000,72.98,1502701200,93.72,1502654400,74.35,1502701200,70.87,0.82,1014.16,0.42,3.88,1502658000,11,0.22,,,9.59,,69.16,1502622000,86.46,1502658000,70.14,1502622000,93.72,1502654400
"Thu Aug 10 2017","Heavy rain in the morning and evening.","rain",1502363124,1502412117,0.6,0.055,0.2975,1502352000,0.89,"rain",87.64,1502402400,72.26,1502445600,97.28,1502402400,73.66,1502445600,72.89,0.85,1018.96,0.55,4.79,1502384400,196,0.8,,,9.21,,71.72,1502355600,87.64,1502402400,73.08,1502355600,97.28,1502402400
"Thu Aug 17 2017","Humid and mostly cloudy throughout the day.","partly-cloudy-day",1502968243,1503016448,0.85,0.0005,0.0103,1503028800,0.04,"rain",88.44,1503007200,75.32,1503057600,98.65,1503000000,76.95,1503057600,74.28,0.82,1015.88,1.2,8.44,1502992800,222,0.39,,,9.61,,73.21,1502967600,88.44,1503007200,74.72,1502967600,98.65,1503000000
"Sat Sep 02 2017","Partly cloudy in the morning.","partly-cloudy-day",1504351349,1504397616,0.38,0.0001,0.0005,1504328400,0.05,"rain",78.8,1504386000,57.6,1504436400,79.11,1504386000,57.6,1504436400,60.34,0.81,1017.46,1.03,9.83,1504382400,287,0.19,,,9.44,,56.48,1504353600,78.8,1504386000,56.48,1504353600,79.11,1504386000
